Account,Date,Description,Amount,Type,ChaseBalance,Category,Group,Confidence,Note
Checking ...0861,07/07/2026,Zelle payment to KYLE KROMER JPM99coopvat,-100.0,CHASE_TO_PARTNERFI,2480.75,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,07/07/2026,Zelle payment to KYLE KROMER JPM99coo009q,-200.0,CHASE_TO_PARTNERFI,2580.75,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,07/07/2026,CHECK 358  07/07,-2200.0,CHECK_PAID,2780.75,Others,Expenses,R,Paper check - payee not shown on the statement; please tell me who checks were written to
Checking ...0861,07/07/2026,CALWATER SERVICE BILLPAY                    PPD ID: 0000000160,-47.8,ACH_DEBIT,4980.75,Cal Water,Monthly Bills,H,
Checking ...0861,07/07/2026,SAFEWAY #1110 SALINAS CA                     07/06,-79.96,DEBIT_CARD,5028.55,Groceries - Safeway,Expenses,H,
Checking ...0861,07/07/2026,USPS CHANGE OF ADDRES 800-238-3150 TN        07/06,-1.25,DEBIT_CARD,5108.51,Others,Expenses,D,Shipping/postal
Checking ...0861,07/06/2026,CHECK 357,-500.0,CHECK_PAID,5109.76,Others,Expenses,R,Paper check - payee not shown on the statement; please tell me who checks were written to
Checking ...0861,07/06/2026,T.J. MAXX #1604 HOLLISTER CA                 07/06,-103.07,DEBIT_CARD,5609.76,Shop - Others,Expenses,D,
Checking ...0861,07/06/2026,IN-N-OUT NEWHALL NEWHALL CA                  07/05,-41.43,DEBIT_CARD,5712.83,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/06/2026,EXXON NEWHALL PETROLEUM NEWHALL CA           07/05,-59.58,DEBIT_CARD,5754.26,Gas,Expenses,D,
Checking ...0861,07/06/2026,KIPLING #5515 CARLSBAD CA                    07/05,-31.0,DEBIT_CARD,5813.84,Shop - Others,Expenses,D,
Checking ...0861,07/06/2026,GIV*FIRST PRESBY 831-4227811 CA              07/05,-20.0,DEBIT_CARD,5844.84,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,07/06/2026,AMAZON PRIME*X838Q6A Amzn.com/bill WA        07/05,-16.3,DEBIT_CARD,5864.84,Amazon Prime,Monthly Bills,H,
Checking ...0861,07/06/2026,SQ *ARTESANIAS HECHAS CHULA VISTA CA         07/04,-25.86,DEBIT_CARD,5881.14,Food - Eat Out,Expenses,D,
Checking ...0861,07/06/2026,SSA - USS MIDWAY SAN DIEGO CA                07/04,-41.99,DEBIT_CARD,5907.00,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,07/06/2026,CHEVRON 0095664 ENCINITAS CA                 07/04,-74.72,DEBIT_CARD,5948.99,Gas,Expenses,D,
Checking ...0861,07/06/2026,CSI-095664/1943- ENCINITAS CA        242372  07/04,-18.91,DEBIT_CARD,6023.71,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,07/06/2026,"GROUPON, INC. 312-2422019 IL                 07/04",-159.09,DEBIT_CARD,6042.62,Shop - Others,Expenses,D,
Checking ...0861,07/06/2026,Crocs Carlsbad CA                            07/03,-10.76,DEBIT_CARD,6201.71,Shop - Others,Expenses,D,
Checking ...0861,07/06/2026,KLARNA* KLARNA KLARNA.COM OH                 07/03,-11.65,DEBIT_CARD,6212.47,Klarna,Debt,H,
Checking ...0861,07/06/2026,Zelle payment from RHIAN ABIGAIL ALMO 29909071485,16.0,QUICKPAY_CREDIT,6224.12,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/06/2026,Zelle payment from RHIAN ABIGAIL ALMO 29909111541,20.0,QUICKPAY_CREDIT,6208.12,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/06/2026,Zelle payment from RHIAN ABIGAIL ALMO 29908534780,500.0,QUICKPAY_CREDIT,6188.12,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/06/2026,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,1828.0,ACH_CREDIT,5688.12,Transfer - PayPal to Checking,Transfer,H,
Checking ...0861,07/03/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-23.18,ACH_DEBIT,3860.12,paypal tiktok,Expenses,H,
Checking ...0861,07/03/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-26.64,ACH_DEBIT,3883.30,paypal tiktok,Expenses,H,
Checking ...0861,07/03/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-13.21,ACH_DEBIT,3909.94,paypal tiktok,Expenses,H,
Checking ...0861,07/03/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,3923.15,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,07/03/2026,Online Transfer to  SAV ...5953 transaction#: 29764742296,-25.0,ACCT_XFER,3973.15,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,07/03/2026,PREMIER BANKCARD AUTOPAY    G     339083885 WEB ID: 2470535472,-6.31,ACH_DEBIT,3998.15,CC - FPB,Debt,H,
Checking ...0861,07/02/2026,SP+AFF * HOWLER BIKE 855-423-3729 CA         07/02,-47.93,DEBIT_CARD,4004.46,For Bike,Expenses,H,
Checking ...0861,07/02/2026,AMAZON MARKETPLA INTERNET   043000095207588 WEB ID: 9049016352,-65.24,ACH_DEBIT,4052.39,Shop - Amazon,Expenses,H,
Checking ...0861,07/02/2026,Zelle payment to RHIAN ALMO 29847360948,-10.0,QUICKPAY_DEBIT,4117.63,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,07/02/2026,Zelle payment to Doris 2 JPM99co1v83q,-50.0,CHASE_TO_PARTNERFI,4127.63,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,07/01/2026,FOODMAXX #405 S SALINAS CA                   07/01,-10.92,DEBIT_CARD,4177.63,Groceries - Others,Expenses,H,
Checking ...0861,07/01/2026,SHELL SERVICE STATION SALINAS CA     439094  07/01,-76.35,DEBIT_CARD,4188.55,Gas,Expenses,D,
Checking ...0861,07/01/2026,SOFI PLUS SOFI.COM CA                        07/01,-10.0,DEBIT_CARD,4264.90,Others,Expenses,R,Unrecognized charge - please tell me what this is
Checking ...0861,07/01/2026,TEAMSTERS        PAYMENTS                   PPD ID: 3046100016,4274.9,ACH_CREDIT,4274.90,Chris - Pension,Income,R,"Recurring ~$4,275 credit - assumed this is Chris' Teamsters pension, please confirm"
Checking ...0861,06/30/2026,AMAZON MARKETPLA INTERNET   043000093203454 WEB ID: 9049016352,-65.24,ACH_DEBIT,0.00,Shop - Amazon,Expenses,H,
Checking ...0861,06/30/2026,CITIZENS PAY     LINE OF CR 043000092693926 WEB ID: 9044036180,-254.75,ACH_DEBIT,65.24,CC - Citizen bank,Debt,H,
Checking ...0861,06/30/2026,WASTE MANAGEMENT PAYMENT                    PPD ID: 9580653001,-158.36,ACH_DEBIT,319.99,Waste Management,Monthly Bills,H,
Checking ...0861,06/30/2026,Taptap Send New York NY                      06/29,-197.69,DEBIT_CARD,478.35,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/30/2026,ODP TRANSFER FROM SAVINGS ...5953,676.04,MISC_CREDIT,676.04,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/29/2026,COMCAST-XFINITY  CABLE SVCS                 PPD ID: 0000213249,-139.72,ACH_DEBIT,0.00,Comcast,Monthly Bills,H,
Checking ...0861,06/29/2026,SP+AFF * JDMuscle - 1 855-423-3729 CA        06/29,-30.15,DEBIT_CARD,139.72,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,06/29/2026,PAYPAL           PURCHASE   GOOGLE BYTEDANC WEB ID: PAYPALSI77,-8.99,ACH_DEBIT,169.87,Others,Expenses,R,"Subscription/purchase via PayPal (Apple, Etsy, Google apps, Lyft, AARP, etc.) - no matching category"
Checking ...0861,06/29/2026,AMAZON MARKETPLA INTERNET   043000099269804 WEB ID: 9049016352,-18.32,ACH_DEBIT,178.86,Shop - Amazon,Expenses,H,
Checking ...0861,06/29/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-24.46,ACH_DEBIT,197.18,paypal tiktok,Expenses,H,
Checking ...0861,06/29/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-26.88,ACH_DEBIT,221.64,paypal tiktok,Expenses,H,
Checking ...0861,06/29/2026,AMAZON MARKETPLA INTERNET   043000092453956 WEB ID: 9049016352,-30.0,ACH_DEBIT,248.52,Shop - Amazon,Expenses,H,
Checking ...0861,06/29/2026,CAPITAL ONE      CRCARDPMT  CA0012EF337DF8B WEB ID: 9541719318,-100.0,ACH_DEBIT,278.52,CC - Capital 1,Debt,H,
Checking ...0861,06/29/2026,MCDONALD'S F2428 SALINAS CA                  06/28,-22.05,DEBIT_CARD,378.52,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/29/2026,CHEVRON 0091927 WATSONVILLE CA               06/28,-34.12,DEBIT_CARD,400.57,Gas,Expenses,D,
Checking ...0861,06/29/2026,GIV*FIRST PRESBY 831-4227811 CA              06/28,-20.0,DEBIT_CARD,434.69,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,06/29/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          06/28,-71.63,DEBIT_CARD,454.69,Paypal pay in 4,Debt,H,
Checking ...0861,06/29/2026,Online Payment 29788679514 To ALA 0908 06/29,-706.36,LOAN_PMT,526.32,Others,Expenses,R,Recurring $706.36/month loan-type payment to 'ALA 0908' - please tell me what this is so I can give it the right category
Checking ...0861,06/29/2026,Primo Water Corporatio Vista CA              06/27,-3.1,DEBIT_CARD,1232.68,Water,Expenses,H,
Checking ...0861,06/29/2026,Primo Water Corporatio Vista CA              06/27,-3.1,DEBIT_CARD,1235.78,Water,Expenses,H,
Checking ...0861,06/29/2026,Taptap Send New York NY                      06/27,-33.0,DEBIT_CARD,1238.88,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/29/2026,JOLLIBEE SAN JOSE CA                         06/26,-30.76,DEBIT_CARD,1271.88,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/29/2026,Zelle payment from Katrina T Perez USBDfchsindn,16.0,PARTNERFI_TO_CHASE,1302.64,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,06/29/2026,Online Transfer from SAV ...5953 transaction#: 29788679000,1000.0,ACCT_XFER,1286.64,Transfer - Savings to Checking,Transfer,H,
Checking ...0861,06/29/2026,ODP TRANSFER FROM SAVINGS ...5953,286.64,MISC_CREDIT,286.64,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/26/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,0.00,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,06/26/2026,SHELL SERVICE STATION GILROY CA      643915  06/26,-61.7,DEBIT_CARD,50.00,Gas,Expenses,D,
Checking ...0861,06/26/2026,MISSION LANE     EDI PYMNTS                 PPD ID: 2832674981,-25.0,ACH_DEBIT,111.70,CC - Mission Lane,Debt,H,
Checking ...0861,06/26/2026,GOOGLE *Google One g.co/helppay# CA          06/26,-2.99,DEBIT_CARD,136.70,Google 1,Monthly Bills,H,
Checking ...0861,06/26/2026,CHEVRON 0091927 WATSONVILLE CA               06/25,-4.48,DEBIT_CARD,139.69,Gas,Expenses,D,
Checking ...0861,06/26/2026,Sendwave 844-9335122 MA                      06/26,-20.49,DEBIT_CARD,144.17,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/26/2026,Zelle payment from Katrina T Perez USBAAvmsi33k,50.0,PARTNERFI_TO_CHASE,164.66,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,06/26/2026,ODP TRANSFER FROM SAVINGS ...5953,114.66,MISC_CREDIT,114.66,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/25/2026,PAYPAL           PURCHASE   GOOGLE YOUTUBE  WEB ID: PAYPALSI77,-15.99,ACH_DEBIT,0.00,YT Premium,Monthly Bills,H,
Checking ...0861,06/25/2026,PAYPAL           PURCHASE   GOOGLE YESOULFI WEB ID: PAYPALSI77,-13.99,ACH_DEBIT,15.99,Yesoulfitness,Monthly Bills,H,
Checking ...0861,06/25/2026,VERIZON WIRELESS PAYMENTS                   PPD ID: 4223344794,-390.34,MISC_DEBIT,29.98,Verizon,Monthly Bills,H,
Checking ...0861,06/25/2026,Taptap Send New York NY                      06/25,-49.58,DEBIT_CARD,420.32,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/25/2026,Taptap Send New York NY                      06/25,-991.73,DEBIT_CARD,469.90,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/25/2026,SUDZ LLC SALINAS CA                          06/24,-5.5,DEBIT_CARD,1461.63,Shop - Others,Expenses,D,
Checking ...0861,06/25/2026,GOOGLE *Google One g.co/helppay# CA          06/25,-2.99,DEBIT_CARD,1467.13,Google 1,Monthly Bills,H,
Checking ...0861,06/25/2026,TST*BETTY BURGER-APTOS Aptos CA              06/24,-19.92,DEBIT_CARD,1470.12,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/25/2026,CHEVRON 0091927 WATSONVILLE CA               06/24,-81.73,DEBIT_CARD,1490.04,Gas,Expenses,D,
Checking ...0861,06/25/2026,ODP TRANSFER FROM SAVINGS ...5953,1571.77,MISC_CREDIT,1571.77,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/24/2026,Sendwave 844-9335122 MA                      06/24,-200.49,DEBIT_CARD,0.00,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/24/2026,CHEVRON 0371739 BAKERSFIELD CA               06/24,-64.44,DEBIT_CARD,200.49,Gas,Expenses,D,
Checking ...0861,06/24/2026,ALIEN FRESH JERKY BAKER CA                   06/23,-49.97,DEBIT_CARD,264.93,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/24/2026,Klarna*Fabletics  LL Columbus OH             06/24,-13.17,DEBIT_CARD,314.90,Klarna,Debt,H,
Checking ...0861,06/24/2026,SHELL OIL 57441408309 LAS VEGAS NV           06/23,-0.06,DEBIT_CARD,328.07,Gas,Expenses,D,
Checking ...0861,06/24/2026,SQ *BK BAKERY LLC Las Vegas NV               06/23,-74.13,DEBIT_CARD,328.13,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/24/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          06/23,-68.04,DEBIT_CARD,402.26,Paypal pay in 4,Debt,H,
Checking ...0861,06/24/2026,QUALITY INNS RCH CUCAMONGA CA                06/22,-95.59,DEBIT_CARD,470.30,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,06/24/2026,Zelle payment from ANGELYNN FLORA PNCAA0bFJ28L,200.0,PARTNERFI_TO_CHASE,565.89,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,06/24/2026,ODP TRANSFER FROM SAVINGS ...5953,365.89,MISC_CREDIT,365.89,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/23/2026,FASTRAK CSC 415-486-8655 CA                  06/23,-25.0,DEBIT_CARD,0.00,Gas,Expenses,D,
Checking ...0861,06/23/2026,GOOGLE *Life360 Stay g.co/helppay# CA        06/23,-14.99,DEBIT_CARD,25.00,Life 360,Monthly Bills,H,
Checking ...0861,06/23/2026,ODP TRANSFER FROM SAVINGS ...5953,39.99,MISC_CREDIT,39.99,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/22/2026,WAL-MART #5751 SALINAS CA                    06/22,-133.06,DEBIT_CARD,0.00,Groceries - Walmart,Expenses,H,
Checking ...0861,06/22/2026,CSAA INSURANCE   BILLPAY                    PPD ID: 0000000160,-822.87,ACH_DEBIT,133.06,Car insurance,Monthly Bills,H,
Checking ...0861,06/22/2026,CITI CARD ONLINE PAYMENT    422045715994397 WEB ID: CITICTP,-900.0,ACH_DEBIT,955.93,CC - Citibank,Debt,H,
Checking ...0861,06/22/2026,AMAZON MARKETPLA INTERNET   043000093605554 WEB ID: 9049016352,-7.6,ACH_DEBIT,1855.93,Shop - Amazon,Expenses,H,
Checking ...0861,06/22/2026,AMAZON MARKETPLA INTERNET   043000093651170 WEB ID: 9049016352,-8.68,ACH_DEBIT,1863.53,Shop - Amazon,Expenses,H,
Checking ...0861,06/22/2026,PAYPAL           PURCHASE   AARP            WEB ID: PAYPALSI77,-15.0,ACH_DEBIT,1872.21,Others,Expenses,R,"Subscription/purchase via PayPal (Apple, Etsy, Google apps, Lyft, AARP, etc.) - no matching category"
Checking ...0861,06/22/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-31.97,ACH_DEBIT,1887.21,paypal tiktok,Expenses,H,
Checking ...0861,06/22/2026,PAYPAL           INST XFER  CREDIT REPAYMEN WEB ID: PAYPALSI77,-43.49,ACH_DEBIT,1919.18,Others,Expenses,R,
Checking ...0861,06/22/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-49.53,ACH_DEBIT,1962.67,paypal tiktok,Expenses,H,
Checking ...0861,06/22/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,2012.20,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,06/22/2026,VENMO            PURCHASE   1051119906990   WEB ID: 3264681992,-171.39,MISC_DEBIT,2062.20,Others,Expenses,R,"Rideshare or Venmo payment - no matching category, and Venmo recipient is unclear"
Checking ...0861,06/22/2026,AFFIRM.COM PAYME AFFIRM.COM ST-R2F1D9U4I7B3 WEB ID: 4270465600,-213.31,ACH_DEBIT,2233.59,Affirm,Debt,H,
Checking ...0861,06/22/2026,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-1056.99,ACH_DEBIT,2446.90,CC - paypal,Debt,H,
Checking ...0861,06/22/2026,MCDONALD'S F26499 LOST HILLS CA              06/21,-11.9,DEBIT_CARD,3503.89,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/22/2026,D & R MKT LOST HILLS CA                      06/21,-30.39,DEBIT_CARD,3515.79,Gas,Expenses,D,
Checking ...0861,06/22/2026,CHEVRON 0096675 SOLEDAD CA                   06/21,-71.56,DEBIT_CARD,3546.18,Gas,Expenses,D,
Checking ...0861,06/22/2026,SHELL OIL 10010249000 GILROY CA              06/21,-69.51,DEBIT_CARD,3617.74,Gas,Expenses,D,
Checking ...0861,06/22/2026,SHELL OIL 10010249000 GILROY CA              06/21,-7.38,DEBIT_CARD,3687.25,Gas,Expenses,D,
Checking ...0861,06/22/2026,SP+AFF * WRXDAILY 855-423-3729 CA            06/21,-220.95,DEBIT_CARD,3694.63,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,06/22/2026,GIV*FIRST PRESBY 831-4227811 CA              06/21,-20.0,DEBIT_CARD,3915.58,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,06/22/2026,WHATNOT WHATNOT.COM CA                       06/20,-27.19,DEBIT_CARD,3935.58,Shop - Whatnot,Expenses,H,
Checking ...0861,06/22/2026,WHATNOT WHATNOT.COM CA                       06/20,-39.07,DEBIT_CARD,3962.77,Shop - Whatnot,Expenses,H,
Checking ...0861,06/22/2026,WHATNOT WHATNOT.COM CA                       06/20,-34.07,DEBIT_CARD,4001.84,Shop - Whatnot,Expenses,H,
Checking ...0861,06/22/2026,WHATNOT WHATNOT.COM CA                       06/20,-42.81,DEBIT_CARD,4035.91,Shop - Whatnot,Expenses,H,
Checking ...0861,06/22/2026,WHATNOT WHATNOT.COM CA                       06/20,-109.23,DEBIT_CARD,4078.72,Shop - Whatnot,Expenses,H,
Checking ...0861,06/22/2026,WHATNOT WHATNOT.COM CA                       06/19,-162.55,DEBIT_CARD,4187.95,Shop - Whatnot,Expenses,H,
Checking ...0861,06/22/2026,CM9S 18845646428                             06/19,-79.99,DEBIT_CARD,4350.50,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,06/22/2026,Primo Water Corporatio Vista CA              06/18,-3.1,DEBIT_CARD,4430.49,Water,Expenses,H,
Checking ...0861,06/22/2026,Primo Water Corporatio Vista CA              06/18,-3.1,DEBIT_CARD,4433.59,Water,Expenses,H,
Checking ...0861,06/22/2026,Zelle payment from KYLA MARIE TUAZON PEREZ 29274370427,100.0,QUICKPAY_CREDIT,4436.69,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,06/22/2026,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,1828.0,ACH_CREDIT,4336.69,Transfer - PayPal to Checking,Transfer,H,
Checking ...0861,06/22/2026,ODP TRANSFER FROM SAVINGS ...5953,2508.69,MISC_CREDIT,2508.69,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/18/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-24.46,ACH_DEBIT,0.00,paypal tiktok,Expenses,H,
Checking ...0861,06/18/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-96.84,ACH_DEBIT,24.46,paypal tiktok,Expenses,H,
Checking ...0861,06/18/2026,AMAZON MARKETPLA INTERNET   043000098970958 WEB ID: 9049016352,-15.26,ACH_DEBIT,121.30,Shop - Amazon,Expenses,H,
Checking ...0861,06/18/2026,AMAZON MARKETPLA INTERNET   043000098956722 WEB ID: 9049016352,-130.49,ACH_DEBIT,136.56,Shop - Amazon,Expenses,H,
Checking ...0861,06/18/2026,AFFIRM.COM PAYME AFFIRM.COM ST-H5E1R8Q0M9R9 WEB ID: 4270465600,-98.59,ACH_DEBIT,267.05,Affirm,Debt,H,
Checking ...0861,06/18/2026,"UBER TECHNOLOGIES, INC WILMINGTON DE         06/17",-15.26,DEBIT_CARD,365.64,Others,Expenses,R,"Rideshare or Venmo payment - no matching category, and Venmo recipient is unclear"
Checking ...0861,06/18/2026,"UBER TECHNOLOGIES, INC WILMINGTON DE         06/17",-13.55,DEBIT_CARD,380.90,Others,Expenses,R,"Rideshare or Venmo payment - no matching category, and Venmo recipient is unclear"
Checking ...0861,06/18/2026,MCDONALD'S F2428 SALINAS CA                  06/17,-18.66,DEBIT_CARD,394.45,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/18/2026,WHATNOT WHATNOT.COM CA                       06/17,-21.07,DEBIT_CARD,413.11,Shop - Whatnot,Expenses,H,
Checking ...0861,06/18/2026,WHATNOT WHATNOT.COM CA                       06/17,-24.32,DEBIT_CARD,434.18,Shop - Whatnot,Expenses,H,
Checking ...0861,06/18/2026,WHATNOT WHATNOT.COM CA                       06/17,-52.8,DEBIT_CARD,458.50,Shop - Whatnot,Expenses,H,
Checking ...0861,06/18/2026,ODP TRANSFER FROM SAVINGS ...5953,511.3,MISC_CREDIT,511.30,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/17/2026,WHATNOT WHATNOT.COM CA                       06/17,-16.78,DEBIT_CARD,0.00,Shop - Whatnot,Expenses,H,
Checking ...0861,06/17/2026,WHATNOT WHATNOT.COM CA                       06/17,-14.88,DEBIT_CARD,16.78,Shop - Whatnot,Expenses,H,
Checking ...0861,06/17/2026,AMAZON MARKETPLA INTERNET   043000097633426 WEB ID: 9049016352,-68.5,ACH_DEBIT,31.66,Shop - Amazon,Expenses,H,
Checking ...0861,06/17/2026,PLANET FITNESS S IClub Fees                 PPD ID: G710602737,-24.99,ACH_DEBIT,100.16,Planet Fitness,Monthly Bills,H,
Checking ...0861,06/17/2026,ODP TRANSFER FROM SAVINGS ...5953,125.15,MISC_CREDIT,125.15,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/16/2026,Chua Tinsay  Vega AP San Francisco CA        06/16,-200.0,DEBIT_CARD,0.00,Atty Chua,Monthly Bills,H,
Checking ...0861,06/16/2026,FLUXIONKQ4W 13250804154                      06/14,-87.35,DEBIT_CARD,200.00,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,06/16/2026,ODP TRANSFER FROM SAVINGS ...5953,287.35,MISC_CREDIT,287.35,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/15/2026,AFFIRM * PAY 8EJ6EACD 855-423-3729 CA        06/15,-33.06,DEBIT_CARD,0.00,Affirm,Debt,H,
Checking ...0861,06/15/2026,SP+AFF * JDMuscle - 1 855-423-3729 CA        06/15,-30.14,DEBIT_CARD,33.06,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,06/15/2026,AMAZON MARKETPLA INTERNET   043000095603420 WEB ID: 9049016352,-32.61,ACH_DEBIT,63.20,Shop - Amazon,Expenses,H,
Checking ...0861,06/15/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-95.15,ACH_DEBIT,95.81,paypal tiktok,Expenses,H,
Checking ...0861,06/15/2026,SNACK* QUICKLY BOBA C 186-68682146 CA        06/14,-13.61,DEBIT_CARD,190.96,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/15/2026,GIV*FIRST PRESBY 831-4227811 CA              06/14,-20.0,DEBIT_CARD,204.57,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/13,-22.84,DEBIT_CARD,224.57,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/13,-14.14,DEBIT_CARD,247.41,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/13,-25.53,DEBIT_CARD,261.55,Shop - Whatnot,Expenses,H,
